time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_01109	222.114	500.514	1160.02	700.637	357.982	220.631	220.738	196.212	177.649	205.335	250.813	216.747	169.179	177.683	171.273	217.765	209.45	210.491	199.673	202.49	198.188	194.781	198.697	222.41
CNAG_01110	120.046	103.323	62.568	54.122	55.596	61.416	59.64	92.995	69.92	65.056	70.288	65.301	72.097	73.477	75.34	95.876	71.246	67.57	63.617	70.127	74.728	79.482	72.594	70.914
CNAG_01111	195.211	336.024	1260.14	1205.11	778.002	671.221	774.897	826.341	595.751	597.936	677.332	646.679	562.488	600.652	564.084	609.869	542.948	515.545	475.953	493.132	475.821	466.389	467.238	484.191
CNAG_01112	159.856	47.902	3.142	2.518	3.523	3.844	5.999	14.726	25.627	25.424	25.459	22.847	20.669	21.499	26.619	35.297	28.841	27.456	28.323	29.741	27.942	33.252	38.325	40.976
CNAG_01113	62.318	186.311	509.04	391.712	285.389	274.701	291.343	287.12	210.975	251.175	309.104	271.091	244.446	246.845	248.505	254.255	222.611	219.8	197.259	196.501	205.409	204.158	192.989	206.651
CNAG_01114	164.96	200.922	556.267	481.307	301.762	190.676	165.563	127.872	99.576	150.201	226.144	228.494	180.369	170.289	153.971	195.097	212.715	201.823	225.36	227.238	202.66	193.12	185.869	207.976
CNAG_01115	25.904	17.373	5.169	2.07	2.6	5.282	6.168	5.328	6.603	7.972	9.066	8.797	7.971	8.248	8.399	8.147	7.338	7.283	8.375	8.612	8.342	7.908	9.717	9.1
CNAG_01116	9.144	6.202	2.77	2.895	3.101	3.504	3.914	3.784	3.321	3.467	3.634	3.972	4.237	4.008	3.852	4.214	4.15	4.083	4.802	4.973	4.592	4.761	4.306	4.528
CNAG_01117	3415.84	3692.18	3639.81	1556.41	1447.78	1953.07	2632.29	2657.35	1872.5	1416.08	1072.03	966.211	1003.39	1252.61	1245.04	1023.53	941.863	855.287	888.325	963.552	980.962	1028.33	1025.55	900.735
CNAG_01118	8.497	5.15	4.816	6.09	6.189	3.941	5.26	6.947	3.978	4.826	5.955	4.828	3.285	4.144	3.789	5.081	4.493	4.625	4.43	3.952	3.973	4.175	4.286	4.802
CNAG_01119	326.271	574.394	666.908	614.989	463.782	408.291	470.982	431.774	307.941	319.805	320.758	308.145	275.882	308.313	287.586	266.235	247.365	238.091	253.699	263.385	255.837	282.82	243.785	222.268
CNAG_01120	495.47	602.956	691.976	547.148	688.704	712.675	789.132	723.246	512.056	508.86	554.378	637.358	643.984	788.288	717.288	602.178	555.918	542.801	569.976	608.444	575.909	574.976	559.546	506.802
CNAG_01121	9.597	4.229	5.54	6.441	5.689	3.913	4.114	4.373	4.28	4.747	5.705	5.896	4.89	5.381	5.069	7.265	8.492	10.353	11.19	9.934	7.165	8.071	6.875	8.014
CNAG_01122	1.582	4.129	4.505	3.416	2.389	2.331	4.303	3.096	3.449	1.695	1.936	1.916	2.125	1.888	2.02	1.989	1.964	1.792	1.869	1.433	1.65	1.941	1.923	1.604
CNAG_01123	6.848	43.372	59.809	72.175	53.349	59.808	54.009	42.172	33.803	35.411	38.758	34.166	33.617	32.427	27.902	31.061	29.586	31.343	28.093	26.467	25.577	25.927	24.922	26.721
CNAG_01124	13.277	46.772	74.755	73.975	36.226	25.263	19.187	10.233	12.604	19.515	23.695	22.107	14.702	12.105	12.348	15.011	20.298	17.082	14.89	13.733	11.735	11.582	12.456	13.461
CNAG_01125	33.853	17.776	10.515	15.549	18.838	18.404	23.823	71.011	63.142	46.59	40.438	37.475	33.558	38.195	44.442	47.288	33.174	33.964	36.285	36.687	34.759	37.837	43.561	40.043
CNAG_01126	70.769	56.105	46.65	32.028	22.004	20.457	18.9	19.046	20.447	25.268	29.949	27.931	26.272	29.972	29.559	30.723	26.335	26.623	30.583	32.804	29.409	28.486	31.297	30.563
CNAG_01127	35.283	33.375	35.971	54.056	43.511	31.688	25.625	17.097	12.232	15.983	23.652	22.381	20.91	21.17	18.219	20.166	18.148	20.359	20.218	21.775	20.375	19.337	20.189	20.075
CNAG_01128	152.162	57.463	13.499	2.467	7.481	12.047	18.658	22.639	27.61	32.684	39.6	40.871	42.901	43.808	43.407	53.435	43.087	46.169	48.909	50.542	51.834	53.311	57.374	53.052
CNAG_01129	19.617	10.992	5.09	14.532	18.246	22.113	24.384	20.825	20.524	24.62	26.085	25.762	25.267	26.749	25.768	24.049	21.986	22.754	23.692	23.772	23.472	25.578	26.112	24.814
CNAG_01130	18.065	64.425	66.025	80.233	115.056	158.251	188.532	209.313	189.633	133.695	94.535	88.457	96.022	115.811	110.487	86.453	77.898	72.318	70.21	77.837	80.008	84.801	89.431	75.508
CNAG_01131	50.258	40.057	32.867	22.214	14.502	8.808	5.767	5.818	8.807	14.407	22.101	21.297	18.09	18.872	20.897	28.382	31.026	37.76	40.887	40.094	37.751	38.27	38.297	38.147
CNAG_01132	30.572	96.21	39.448	33.031	44.021	80.989	87.467	97.742	61.672	48.614	39.574	34.241	39.064	38.622	41.778	41.954	32.366	33.142	31.74	34.02	33.204	38.145	36.463	30.865
CNAG_01133	3.445	22.981	29.709	28.054	16.917	10.409	12.42	14.098	14.383	15.045	17.195	17.44	15.65	13.447	16.819	18.534	17.245	16.448	13.716	14.856	14.008	15.967	15.304	15.651
CNAG_01134	2.086	6.952	3.901	7.552	6.039	5.573	4.919	5.111	5.694	6.041	6.182	5.76	5.513	5.957	5.386	5.351	4.753	5.283	4.949	5.227	5.305	5.618	6.027	5.849
CNAG_01135	4.446	3.461	5.8	4.171	4.863	3.848	2.895	2.336	3.281	2.686	1.861	1.954	2.894	2.312	2.304	1.647	2.804	2.911	3.11	2.896	2.839	3.019	2.133	2.679
CNAG_01136	18.378	77.714	27.317	52.714	103.414	160.923	205.963	212.145	194.47	170.543	100.793	94.134	129.161	128.502	145.941	107.122	122.275	115.866	106.999	109.377	120.664	125.194	128.943	118.781
CNAG_01137	174.831	105.664	18.53	20.698	84.505	236.738	337.051	455.026	555.035	492.131	359.295	295.085	333.827	399.906	397.013	323.249	281.383	250.674	248.263	250.101	260.605	295.107	347.968	314.67
CNAG_01138	520.568	329.662	466.612	473.003	503.321	432.001	472.829	929.842	997.45	862.502	734.042	570.267	383.165	371.916	347.097	355.106	348.162	317.465	308.477	313.7	325.539	346.648	393.054	417.257
CNAG_01139	1.479	5.476	4.873	5.342	3.644	5.393	5.235	6.251	5.112	3.136	2.726	2.377	2.501	2.527	3.272	4.763	2.733	2.269	1.853	2.673	2.263	2.154	2.734	2.406
CNAG_01140	10.72	77.627	33.914	35.127	47.3	85.192	105.894	110.223	72.056	54.326	40.622	38.762	41.897	48.294	47.839	49.718	34.867	34.119	32.14	36.205	38.726	38.195	38.973	35.693
CNAG_01141	32.888	92.82	89.127	55.183	55.246	69.646	83.102	75.901	48.983	51.255	59.301	54.999	53.438	51.314	46.54	55.884	45.786	47.741	46.279	49.902	53.547	49.656	46.506	47.139
CNAG_01142	18.409	2.428	1.231	1.214	1.32	1.474	1.907	2.509	4.221	4.906	5.65	5.634	6.013	5.62	6.46	7.297	6.513	6.411	7.629	7.236	6.945	8.009	8.914	8.146
CNAG_01143	21.011	87.9	42.721	18.633	17.736	28.839	39.6	45.553	34.908	27.988	20.999	17.408	22.389	22.425	29.043	29.2	18.706	16.366	14.482	17.25	20.663	23.201	24.79	21.417
CNAG_01144	60.037	176.283	109.681	22.888	16.394	34.927	56.863	82.439	81.811	76.234	51.451	38.652	40.516	50.169	59.681	67.333	46.503	34.939	31.913	35.743	45.364	53.352	59.05	55.694
CNAG_01145	11.94	22.492	74.706	119.172	61.448	33.529	21.855	13.338	16.721	36.056	53.536	42.906	30.84	22.134	21.899	29.88	32.786	37.151	35.11	30.089	27.065	26.176	28.63	34.604
CNAG_01146	9.872	60.7	50.034	49.005	50.295	85.119	101.558	84.856	59.662	49.962	41.602	40.32	40.419	44.51	41.335	39.528	28.085	28.819	29.189	32.264	32.818	31.288	30.736	28.44
CNAG_01147	93.945	35.077	13.555	17.059	17.07	14.385	15.678	27.725	35.951	40.097	51.987	42.94	44.228	48.451	48.784	59.604	56.284	54.162	62.371	59.948	58.319	61.624	63.182	61.775
CNAG_01148	117.972	491.705	816.521	830.748	896.809	1064.46	1291.93	1655.39	1192.82	915.062	685.851	554.279	567.357	622.795	637.237	596.274	510.658	470.838	459.839	456.603	484.953	493.279	526.508	494.571
CNAG_01149	3.733	15.684	8.297	7.531	5.035	4.654	6.965	15.036	15.629	12.132	8.855	7.473	7.972	9.386	12.109	12.673	9.82	8.333	7.565	8.614	9.735	11.393	13.077	11.309
CNAG_01150	2885.58	1925.98	863.988	373.156	300.032	383.143	509.656	539.075	365.687	331.248	344.386	333.343	333.91	408.129	404.713	408.787	321.432	299.724	309.047	329.276	313.427	322.686	314.856	299.046
CNAG_01151	56.223	33.476	46.488	38.569	25.055	24.934	29.309	24.827	22.419	31.531	39.691	39.545	38.096	36.259	36.909	45.65	43.228	40.277	47.321	48.32	45.73	42.108	36.267	45.778
CNAG_01152	2285.08	2986.27	5843.39	3760.82	10859.4	9042.94	8891.49	9234.53	12406.9	10145.6	5927.99	6785.4	9868.22	8639.37	8858.85	4169.27	8811.25	8542.97	7382.34	7538.66	7032.68	6941.79	6785.95	6789
CNAG_01153	687.654	1227.79	3308.99	3927.06	6502.75	6143	6347.38	7395.39	7611.83	6959.19	5156.2	4926.76	4637.29	4834.51	5251.86	3579.07	4456.76	4420.48	3618.35	3387.14	3370.79	3389.14	3533.67	3279.22
CNAG_01154	5.78	6.082	3.959	2.183	3.874	6.648	7.62	6.693	6.302	5.598	3.676	4.885	4.799	5.446	5.989	6.196	6.249	5.546	5.474	6.086	6.18	6.888	5.526	6.452
CNAG_01155	50.83	12.385	3.564	1.958	2.594	6.068	11.554	50.917	76.893	61.651	42.015	32.879	42.139	49.51	65.878	75.678	67.933	59.993	58.36	56.066	63.42	78.085	100.283	93.243
CNAG_01156	49.438	67.586	96.177	89.221	74.382	69.695	80.586	70.64	63.242	65.495	72.62	69.04	68.978	72.358	69.172	70.397	58.845	58.358	58.822	61.659	60.696	63.148	63.763	61.152
CNAG_01157	20.178	18.672	17.939	28.538	23.581	18.937	18.679	19.065	17.844	19.409	23.337	24.035	23.524	22.647	21.964	24.698	22.232	22.981	21.426	22.972	24.142	22.082	24.113	23.54
CNAG_01158	39.722	82.742	111.529	116.409	177.278	215.645	238.256	216.249	182.307	173.201	162.54	188.324	204.936	225.752	200.525	157.863	162.964	169.673	161.41	178.683	176.5	167.816	160.691	141.633
CNAG_01159	15.988	21.602	10.5	16.225	16.96	21.79	22.95	32.753	28.89	25.581	21.437	20.326	20.275	18.775	23.317	21.269	22.361	21.449	21.312	18.602	20.972	19.781	22.301	23.066
CNAG_01161	99.865	68.532	38.129	33.974	27.716	24.354	24.043	21.619	24.889	43.745	72.016	71.66	56.194	55.07	51.544	66.467	68.833	72.054	70.932	68.025	62.275	61.12	62.206	65.891
CNAG_01162	13.829	14.398	19.145	27.388	21.912	19.322	21.371	15.254	13.084	18.103	27.386	29.163	24.605	24.059	21.362	24.398	24.293	26.18	26.589	25.64	23.204	21.516	21.352	23.193
CNAG_01163	22.195	114.676	54.007	18.21	14.555	19.081	19.684	14.35	12.452	10.458	10.067	10.852	10.185	10.649	11.662	12.158	10.08	9.469	10.128	11.043	10.719	11.492	11.304	10.815
CNAG_01164	290.448	319.514	500.856	543.421	481.624	306.82	222.766	176.18	168.71	228.545	315.286	335.318	327.48	342.958	307.058	302.933	279.546	314.039	365.24	384.624	337.45	328.053	333.161	321.721
CNAG_01165	10.447	5.827	4.508	10.104	11.758	11.573	10.277	6.72	6.787	8.449	12.316	14.141	14.754	12.927	11.371	11.428	13.414	12.736	13.281	14.98	13.117	11.638	11.803	11.676
CNAG_01166	51.496	18.082	20.283	25.284	33.122	39.381	36.049	23.565	27.761	37.188	45.97	50.283	49.554	47.395	46.369	43.063	47.056	52.39	53.261	55.123	52.052	45.837	46.223	47.267
CNAG_01167	3.748	12.189	5.894	6.252	6.932	10.129	12.325	14.486	10.364	8.554	7.665	7.461	9.559	9.711	10.446	9.925	6.926	6.931	7.519	8.853	8.852	10.201	9.831	8.834
CNAG_01168	260.166	898.929	1030.73	611.873	527.026	662.59	746.273	718.022	518.764	458.76	427.599	422.139	385.582	452.489	399.272	422.707	350.567	349.715	330.577	356.224	405.801	385.859	391.302	361.904
CNAG_01169	131.954	75.923	59.7	51.388	36.168	34.083	38.137	54.275	70.075	86.465	112.747	102.493	80.758	83.799	84.049	96.658	91.209	88.91	90.818	90.252	84.525	84.753	80.497	82.267
CNAG_01170	2065.36	3684.57	10445.2	11040.2	12000.1	10145	10150.8	12274.1	10987.4	10820.9	10848.4	10036.8	9047.87	9872.44	9849.44	8217.89	9408.48	9036.21	8071.78	7719.95	7146.71	7140.4	7383.57	7393.53
CNAG_01171	36.68	120.765	43.978	32.595	41.403	62.329	64.79	68.903	44.215	33.865	30.384	27.091	32.566	31.668	26.38	31.87	34.365	24.968	24.771	28.005	30.146	30.497	25.22	24.889
CNAG_01172	9.519	21.616	19.076	38.255	31.597	22.619	17.591	13.762	13.34	16.504	23.123	20.321	18.305	17.864	16.496	19.425	17.52	20.633	18.64	17.57	17.722	17.253	20.493	18.725
CNAG_01173	27.439	11.67	14.946	23.225	16.065	11.747	9.983	10.124	13.288	16.419	17.629	15.238	16.967	15.358	15.199	16.224	16.694	17.356	18.71	17.733	16.241	15.476	16.726	16.688
CNAG_01174	24.458	54.02	54.149	42.07	19.876	10.272	10.303	13.873	19.417	25.753	24.388	19.873	18.773	18.756	19.376	21.811	21.714	23.173	22.634	20.659	19.383	20.439	23.294	23.105
CNAG_01175	126.858	66.867	87.826	69.775	55.009	53.376	70.604	74.541	78.827	98.662	98.833	88.641	81.82	86.816	86.577	103.233	89.143	92.06	86.536	87.355	87.894	91.427	93.208	89.614
CNAG_01177	15.9	17.129	10.679	13.017	18.828	20.457	18.885	19.337	25.143	24.539	16.769	21.235	28.982	30.053	30.589	21.388	28.722	28.78	27.532	29.624	28.644	28.94	27.858	27.424
CNAG_01178	5.76	5.923	2.688	5.112	6.919	9.23	10.884	11.875	13.394	11.712	9.505	9.643	12.003	11.793	12.13	10.816	10.335	10.23	10.206	11.682	11.373	10.905	11.096	10.048
CNAG_01179	38.007	284.428	311.503	184.438	179.625	235.239	281.888	252.201	166.184	132.504	116.029	115.958	117.506	122.842	114.275	113.991	102.165	103.812	94.697	103.771	110.966	110.349	100.21	94.635
CNAG_01180	11.993	1.868	2.173	5.215	3.24	1.836	1.524	1.494	2.548	4.458	6.187	6.293	6.344	5.472	6.929	5.492	6.35	7.111	6.038	5.424	4.827	4.207	5.026	5.063
CNAG_01181	1940.61	3150.99	7938.93	5135.93	10147.2	8737.74	7940.29	9439.23	11603.5	11342.8	8092.08	8866.65	9721.02	9214.08	9100.95	5842.62	10734.7	10573.2	9472.44	9138.65	8557.32	8353.47	8859.79	9052.28
CNAG_01182	174.719	246.588	380.614	316.033	373.923	450.36	571.904	669.537	554.626	441.735	319.674	298.712	331.304	356.622	401.013	326.484	299.276	282.512	281.663	285.257	288.653	301.315	324.134	286.206
CNAG_01183	17.47	20.775	14.828	13.178	14.233	18.623	19.486	17.252	16.509	19.505	19.724	18.927	22.417	22.926	21.72	20.486	20.218	19.725	21.47	23.766	26.344	25.675	22.071	20.916
CNAG_01184	113.803	38.203	5.288	2.574	5.26	8.622	10.719	10.101	13.244	16.173	19.852	19.936	18.47	19.328	20.728	23.11	20.778	21.446	21.672	23.177	22.247	23.526	23.654	25.46
CNAG_01185	52.95	52.514	60.004	74.716	81.534	96.575	105.904	99.903	73.868	82.453	98.592	109.41	105.953	103.73	97.787	96.841	82.469	88.506	85.898	87.55	87.299	86.911	79.041	80.298
CNAG_01186	36.155	25.672	24.471	21.298	14.612	14.551	14.417	12.615	14.73	17.68	20.506	21.468	18.287	16.369	17.805	19.167	21.72	20.534	21.728	18.953	20.062	20.152	19.04	22.789
CNAG_01187	80.643	499.862	770.861	453.22	360.616	487.73	588.382	468.893	263.047	220.56	221.436	212.675	203.198	224.357	208.356	225.915	170.67	169.305	162.018	180.829	195.864	183.32	176.057	160.112
CNAG_01188	5.73	3.199	2.7	5.73	4.846	4.959	5.626	4.936	4.313	4.816	5.729	5.716	6.064	6.026	5.401	6.03	5.359	6.048	6.263	5.991	5.581	5.907	5.903	5.924
CNAG_01189	46.317	257.559	350.595	179.396	157.05	244.831	269.913	225.077	144.527	120.476	106.193	98.748	96.331	112.411	99.806	94.563	72.57	71.12	74.172	83.603	81.515	75.541	79.864	71.056
CNAG_01190	70.101	40.058	68.358	101.383	65.342	53.149	50.413	41.75	45.373	64.306	88.508	82.562	73.16	69.172	70.913	90.365	77.99	86.161	91.929	90.91	79.018	78.716	74.547	73.976
CNAG_01191	9.309	9.901	9.478	11.422	7.754	4.94	5.53	5.496	6.799	6.83	7.259	7.014	7.424	7.416	7.518	7.313	7.504	7.319	7.376	7.097	9.131	7.39	8.23	8.55
CNAG_01192	7.197	6.387	6.851	14.119	16.434	12.009	11.899	9.955	10.553	9.997	12.977	14.545	14.997	14.644	13.36	13.299	14.699	12.923	13.568	13.401	13.241	13.694	14.405	14.624
CNAG_01193	1.896	1.547	1.525	1.866	1.47	1.363	1.521	1.557	1.774	1.376	1.273	1.384	1.306	1.308	1.365	1.361	1.471	1.287	1.288	1.177	1.283	1.338	1.452	1.348
CNAG_01194	2.644	1.68	1.298	1.274	1.354	1.297	1.744	1.861	1.494	1.443	1.398	1.476	1.624	1.503	1.596	1.589	1.602	1.415	1.395	1.685	1.507	1.6	1.508	1.57
CNAG_01195	43.792	22.735	19.819	16.834	16.717	21.517	20.961	24.362	23.823	21.816	20.824	19.615	19.054	20.647	19.78	20.412	17.556	17.588	19.073	20.1	18.318	18.89	20.073	19.653
CNAG_01196	74.334	27.909	8.634	12.796	16.652	16.267	15.587	15.774	20.849	22.362	31.079	35.315	32.875	33.634	31.718	36.102	33.949	33.011	36.658	38.015	36.366	36.737	37.187	38.869
CNAG_01197	39.533	109.563	223.397	215.527	211.591	191.573	197.885	174.068	114.796	135.358	165.581	184.081	152.95	162.212	137.281	134.976	119.938	130.155	124.41	127.761	129.232	125.158	121.323	116.722
CNAG_01198	184.943	209.409	204.11	287.779	254.101	237.184	263.364	363.295	243.812	216.909	249.716	222.858	276.953	261.859	291.203	333.571	274.884	242.509	238.082	229.484	261.677	262.508	264.167	244.698
CNAG_01199	11.645	18.06	17.843	29.306	46.061	62.858	73.991	58.641	55.423	50.809	40.945	46.013	58.418	58.67	52.769	39.81	45.194	41.401	45.777	49.122	48.579	48.808	43.785	39.277
CNAG_01200	14.424	22.518	45.723	52.376	56.709	50.036	42.929	26.545	28.989	31.348	39.991	42.892	40.512	35.727	34.738	31.463	38.371	39.845	38.894	37.806	35.617	31.236	30.91	35.274
CNAG_01201	18.683	26.438	17.331	26.832	23.852	21.858	19.803	16.293	13.516	13.492	17.695	16.557	18.349	15.497	16.04	19.649	15.491	16.166	15.504	14.697	15.839	15.117	13.988	16.104
CNAG_01202	5.463	20.723	11.916	22.552	31.713	51.224	49.664	54.316	39.358	34.866	29.274	27.305	30.268	27.868	27.428	29.712	24.252	26.599	23.246	22.509	25.246	25.548	24.818	22.687
CNAG_01203	6.077	35.413	27.035	21.417	25.994	38.864	42.494	32.638	25.04	21.899	15.945	18.006	19.502	20.162	18.561	15.107	13.689	14.28	13.747	15.749	15.928	15.829	14.217	14.486
CNAG_01204	155.96	205.838	225.181	181.516	518.252	431.26	416.904	375.959	884.594	604.014	226.987	234.558	584.419	365.942	477.579	213.605	674.371	617.904	540.439	514.626	524.501	529.84	508.439	517.014
CNAG_01207	3.874	5.494	3.694	4.488	4.36	3.047	2.695	2.429	2.748	2.925	3.431	3.56	2.829	2.718	2.466	3.197	3.456	3.531	3.622	3.026	3.283	3.423	3.263	3.382
CNAG_01208	5.296	6.972	9.782	10.098	8.239	8.31	6.496	5.169	4.97	4.903	6.197	6.292	6.084	5.917	5.149	5.508	4.825	5.597	6.38	6.212	5.802	4.868	5.572	5.382
CNAG_01209	4.811	3.605	7.652	13.883	8.554	5.567	3.998	2.411	2.578	4.668	7.452	6.462	5.252	4.543	4.702	4.462	5.026	5.516	5.779	5.031	4.548	4.113	4.665	5.288
CNAG_01210	1.656	1.41	1.197	1.09	1.078	1.158	1	1	1.145	1.326	1.329	1.115	1.275	1.466	1.287	1.167	1.144	1.137	1.195	1.139	1.244	1.066	1.366	1.378
CNAG_01211	341.955	192.731	186.502	190.479	181.652	167.156	172.775	149.416	160.887	211.237	250.284	266.123	239.84	270.406	252.584	250.363	273.531	274.554	279.382	289.178	291.193	277.584	262.176	271.862
CNAG_01212	31.059	17.112	16.152	18.682	32.571	43.778	50.48	43.544	34.251	32.263	34.914	34.623	34.532	36.599	33.018	36.728	34.522	34.539	32.251	36.244	34.736	37.322	36.649	35.371
CNAG_01213	37.339	41.957	56.482	62.595	50.258	43.395	40.835	31.835	32.837	38.982	58.389	55.678	48.219	46.842	42.056	46.344	42.447	45.991	49.702	49.184	46.955	43.205	45.468	46.206
CNAG_01214	22.395	7.782	11.69	9.818	7.421	4.694	4.115	5.341	4.97	5.598	6.613	7.222	5.55	4.891	5.018	6.051	7.409	7.333	6.778	6.859	6.249	6.482	6.163	6.395
CNAG_01215	86.93	105.894	303.845	196.316	118.48	103.587	127.038	153.611	110.32	111.724	111.677	107.485	117.344	116.064	112.428	149.042	123.414	113.42	115.988	123.149	122.536	117.436	119.03	122.749
CNAG_01216	256.485	168.817	88.47	57.354	87.223	93.121	98.895	96.083	91.942	100.413	83.059	103.482	131.091	133.268	147.987	112.544	131.301	120.52	134.307	144.802	145.467	149.474	133.451	128.538
CNAG_01217	13.485	20.705	12.278	16.196	22.694	30.509	35.112	38.393	29.935	27.893	27.009	25.655	26.301	26.764	26.182	28.632	24.147	25.898	24.565	24.328	26.414	25.705	26.522	25.694
CNAG_01220	20.322	26.766	46.137	42.452	40.034	41.123	42.577	36.042	30.417	36.147	38.958	39.413	33.942	32.788	29.236	36.143	36.793	39.001	46.173	42.081	38.915	39.282	37.776	39.747
CNAG_01221	120.676	50.675	40.458	40.249	32.916	36.251	37.578	39.717	38.83	41.965	49.728	48.276	45.32	44.15	49.363	51.949	52.017	47.818	47.489	53.526	48.918	50.495	48.739	53.539
CNAG_01222	86.921	60.622	42.49	52.909	97.694	82.543	67.877	41.469	36.567	57.82	69.979	91.214	105.857	104.612	103.121	60.967	83.157	83.754	88.897	86.087	81.914	78.659	72.529	68.194
CNAG_01223	84.425	81.183	46.644	10.262	4.167	3.139	3.273	3.541	6.089	11.953	13.474	11.633	10.368	11.217	11.875	12.278	16.399	16.982	16.89	19.314	19.055	21.607	23.275	26.11
CNAG_01224	2647.68	3649.02	8889.06	7057.44	10830.6	9558.08	9688.05	10302.4	10951.4	10389	7867.36	8674.63	8845.5	9031.44	8441.29	6224.48	8907.11	8757.12	7786.97	7735.25	7321.02	7070.53	7105.44	7310.99
CNAG_01228	61.824	63.168	73.83	98.953	81.155	70.693	68.084	56.595	50.551	66.832	84.637	89.827	74.258	70.05	65.029	79.046	77.221	80.21	73.662	80.372	74.646	73.752	72.02	75.479
CNAG_01229	4.918	7.161	5.349	9.594	11.89	13.216	13.298	14.068	14.007	17.822	23.782	23.91	22.309	20.968	19.593	20.648	22.103	20.192	20.556	21.113	19.887	19.105	20.437	19.862
CNAG_01230	439.872	297.842	810.445	932.115	691.439	289.871	189.771	248.763	358.2	419.362	504.321	550.996	520.333	497.571	463.006	522.125	592.261	678.04	737.054	724.986	627.877	606.377	576.681	598.831
CNAG_01231	88.375	60.766	24.091	10.37	11.846	15.077	17.903	12.73	9.485	12.196	15.904	16.903	14.763	13.915	13.683	15.942	14.67	16.574	19.096	20.184	20.223	23.135	22.947	26.367
CNAG_01232	30.272	7.355	22.404	25.799	22.052	11.07	8.45	8.121	10.356	13.154	14.853	16.065	14.074	11.573	10.416	12.105	14.407	15.983	16.55	15.326	12.903	12.289	12.699	13.586
CNAG_01233	6.019	19.004	22.021	26.385	14.544	7.572	7.809	10.329	11.406	12.304	11.897	10.669	9.387	9.483	9.961	9.955	10.035	10.648	9.641	8.986	8.46	9.191	10.35	9.508
CNAG_01234	33.458	4.548	1.177	1.109	1.202	1.39	1.508	2.242	3.984	4.253	4.861	5.037	5.91	6.193	5.961	7.418	6.541	6.606	7.624	7.367	7.678	8.01	9.335	8.609
CNAG_01235	112.97	102.891	65.371	56.102	55.22	65.11	72.982	86.809	75.375	78.926	81.35	81.848	67.133	70.024	71.605	73.652	64.537	60.116	65.79	65.953	68.685	67.592	73.806	73.1
CNAG_01236	72.269	256.752	106.949	106.297	135.556	226.802	259.139	324.074	221.854	157.912	119.331	101.604	120.744	131.16	136.437	132.055	104.773	95.503	88.575	93.376	101.918	107.422	108.176	94.554
CNAG_01237	37.162	30.136	29.893	27.429	32.532	31.031	31.201	34.887	41.226	37.603	33.255	34.868	30.242	33.193	33.965	32.061	30.539	30.127	31.095	31.095	29.412	31.472	32.016	28.121
CNAG_01238	102.972	83.475	61.194	36.359	39.883	51.983	66.217	62.984	56.552	58.571	50.263	49.846	50.575	53.348	55.431	50.557	47.697	44.055	44.818	45.647	43.941	47.189	48.15	49.689
CNAG_01239	12.439	3.453	7.288	34.312	24.601	7.993	32.507	85.195	48.417	31.092	30.535	20.907	17.133	22.671	30.766	33.502	28.652	26.448	23.832	22.974	24.316	28.852	33.234	32.913
CNAG_01240	5.735	4.706	5.061	8.28	8.317	9.027	9.171	10.515	9.489	8.785	7.453	8.012	6.953	6.269	6.896	6.672	7.825	7.521	6.922	7.143	7.15	8.125	8.057	7.889
CNAG_01241	73.398	17.197	15.078	22.936	22.393	22.582	22.861	22.572	20.083	23.468	28.793	28.641	31.098	29.297	29.473	30.285	27.94	31.136	35.164	33.932	31.493	34.453	32.825	33.017
CNAG_01242	10.978	3.251	5.702	10.433	14.297	17.46	23.297	24.502	17.742	10.937	6.917	6.762	6.373	6.988	6.181	5.845	6.444	6.563	5.965	6.572	6.513	6.837	6.85	7.287
