GENE_ID	GSM77298_T1	GSM77299_T2	GSM77300_T3	GSM77301_T4	GSM77302_T5	GSM77303_T6	GSM77304_T7	GSM77305_T8	GSM77306_T9	GSM77307_T10	GSM77308_T11	GSM77309_T12	GSM77310_T13	GSM77311_T14	GSM77312_T15	GSM77313_T16	GSM77314_T17	GSM77315_T18	GSM77316_T19	GSM77317_T20	GSM77318_T21	GSM77319_T22	GSM77320_T23	GSM77321_T24	GSM77322_T25	GSM77323_T26	GSM77324_T27	GSM77325_T28	GSM77326_T29	GSM77327_T30	GSM77328_T31	GSM77329_T32	GSM77330_T33	GSM77331_T34	GSM77332_T35	GSM77333_T36
YGL059W|PKP2	1.465	1.51	2.016	1.344	1.577	1.863	1.748	1.739	0.343	0.771	1.183	0.873	0.956	1.408	1.998	1.021	2.23	2.758	2.746	0.726	0.309	0.974	0.807	0.815	1.183	2.011	1.501	2.392	2.057	2.493	2.182	0.543	0.564	0.954	0.749	1.168
YJL161W|FMP33	0.538	1.646	1.225	0.612	0.857	1.206	0.8	1.202	0.035	0.416	0.523	0.192	0.403	1.306	1.123	1.313	1.584	1.304	0.805	0.21	0.475	0.355	0.162	0.171	0.665	1.644	1.782	1.119	1.296	1.341	0.965	0.189	0.313	0.268	0.26	0.186
YNL100W|AIM37	8.144	10.886	9.486	6.569	5.086	4.513	4.535	4.082	2.338	4.95	7.231	6.676	10.203	11.173	7.807	5.015	5.265	4.432	4.024	2.817	4.475	5.136	6.3	5.542	10.299	9.402	8.303	5.494	3.857	4.255	3.765	2.276	5.722	5.749	6.525	7.357
YDL157C|NA	5.775	5.718	3.808	4.903	4.722	4.536	4.94	4.876	6.581	10.012	5.467	8.291	6.604	6.641	5.839	5.253	4.949	5.236	3.286	4.921	7.225	7.905	7.694	7.913	6.609	5.49	5.258	5.263	5.914	6.23	4.456	7.517	5.204	8.713	7.06	7.46
YGL143C|MRF1	2.588	1.738	0.47	0.776	0.873	0.681	0.659	0.561	1.059	3.073	4.202	3.338	2.203	1.799	0.748	0.845	0.557	0.709	0.659	0.607	1.67	2.408	3.345	3.37	2.12	1.308	0.798	0.806	0.807	0.705	0.505	0.862	2.336	3.141	3.494	3.548
YMR024W|MRPL3	5.736	3.347	2.037	1.382	1.82	1.533	1.555	1.148	2.163	4.428	4.105	4.749	3.366	2.731	1.383	1.24	1.007	1.002	1.358	1.92	2.595	6.508	4.798	4.671	5.018	2.428	1.594	1.201	1.184	1.159	1.677	2.242	4.068	6.058	5.606	5.484
YMR193W|MRPL24	4.941	3.034	2.064	1.694	1.488	1.233	1.438	1.226	2.22	4.919	7.575	6.671	6.634	3.298	1.915	1.728	1.721	1.504	0.882	1.591	2.871	5.732	7.011	4.172	5.319	3.453	1.689	1.427	1.227	1.533	1.328	1.884	5.627	5.804	6.656	6.706
YLR312W-A|MRPL15	6.707	3.21	2.158	1.605	1.458	1.331	1.145	1.245	2.397	4.424	4.118	5.753	4.698	3.314	1.918	1.917	1.21	1.304	1.415	1.782	3.545	5.674	5.814	5.17	6.917	3.665	1.872	1.581	1.344	1.266	1.623	1.986	4.735	5.447	5.855	5.897
YEL050C|RML2	8.217	3.683	1.847	1.508	1.974	1.408	1.446	1.305	2.294	6.907	7.387	6.507	7.429	3.556	2.106	1.741	1.496	1.482	1.503	1.932	3.903	6.918	7.322	6.461	9.081	3.314	1.521	1.793	1.523	1.53	1.492	2.258	5.216	6.943	6.803	7.296
YNL177C|MRPL22	3.873	2.578	1.809	1.436	1.288	1.63	1.363	1.391	1.301	2.293	3.831	3.143	3.04	2.485	1.612	1.382	1.653	1.073	1.275	1.16	2.866	3.066	2.839	3.513	3.182	1.426	1.516	1.544	1.371	1.317	1.244	1.205	2.062	3.542	3.007	3.076
YDR237W|MRPL7	6.109	3.287	1.594	1.144	1.145	1.216	1.207	1.322	1.904	5.161	4.663	4.56	4.775	3.285	1.634	1.038	0.681	1.139	0.755	1.186	4.384	5.769	4.75	6.305	5.584	1.922	1.294	1.341	1.33	1.217	0.978	1.726	4.515	5.574	5.123	6.133
YNL252C|MRPL17	6.339	3.471	2.044	2.069	1.623	1.598	1.849	2.449	2.315	5.155	7.175	5.711	7.062	3.215	2.239	1.962	2.589	1.751	1.946	4.215	4.398	7.114	6.298	6.392	8.271	4.205	2.48	1.799	1.705	1.718	2.271	3.779	4.731	5.554	6.021	6.009
YDL202W|MRPL11	4.984	2.003	0.882	0.791	0.762	0.671	0.641	0.819	1.122	3.636	5.248	3.816	4.612	1.766	1.061	0.961	0.746	0.694	0.919	1.148	2.465	4.315	4.815	5.301	4.103	2.071	0.853	0.659	0.636	0.663	0.82	1.414	3.015	3.99	3.98	4.363
YNL284C|MRPL10	11.474	7.477	3.293	3.052	2.657	2.317	2.289	1.778	2.705	7.674	8.428	9.739	11.01	6.926	3.536	2.93	1.868	2.2	1.837	2.321	7.398	9.679	10.001	10.264	10.673	5.315	3.231	2.095	2.22	1.794	2.239	2.436	8.099	9.148	9.463	10.032
YNL005C|MRP7	9.791	5.706	3.36	3.436	2.677	3.022	2.793	1.717	4.311	8.278	9.312	4.853	9.125	4.943	3.357	3.829	3.276	2.021	1.88	2.91	8.248	8.981	9.055	8.704	4.205	3.328	2.776	2.219	2.566	2.68	2.05	3.902	3.435	9.146	8.55	7.209
YDR296W|MHR1	10.843	6.999	4.247	3.018	3.295	2.641	2.827	3.085	2.604	10.003	9.374	9.011	11.766	6.555	3.833	3.267	3.618	2.468	3.035	2.878	6.886	10.043	9.421	11.094	7.42	5.999	4.353	2.477	2.593	2.6	3.161	3.033	7.184	8.503	8.581	9.839
YGL064C|MRH4	1.67	0.542	0.201	0.322	0.273	0.394	0.375	0.532	1.467	1.527	1.839	1.593	1.535	0.435	0.526	0.282	0.303	0.564	0.548	0.793	1.239	1.55	1.767	1.923	2.123	0.736	0.455	0.359	0.312	0.397	0.619	0.988	1.715	1.336	1.533	1.684
YDR116C|MRPL1	2.958	1.686	0.992	0.71	0.728	0.531	0.553	0.679	1.477	3.601	3.019	3.865	3.13	1.481	1.153	0.873	0.574	0.996	0.799	1.043	2.127	3.808	3.069	3.958	2.176	1.428	0.808	0.823	0.666	0.686	0.508	0.88	3.83	3.141	3.941	4.073
YGR220C|MRPL9	12.595	7.244	3.822	3.547	4.126	2.904	3.993	3.594	4.567	10.533	13.433	7.747	3.279	6.392	3.886	4.707	2.834	2.171	3.622	3.078	9.211	8.916	8.266	11.208	12.263	5.424	4.382	2.782	2.868	3.035	3.316	2.24	8.404	7.999	8.089	9.095
YBL038W|MRPL16	4.143	2.934	2.371	1.718	1.397	1.613	1.407	1.852	1.609	3.93	4.201	4.383	3.449	2.86	2.114	1.748	1.546	1.624	1.493	1.418	2.429	4.038	3.76	4.377	4.299	2.782	2.007	1.854	1.602	1.772	1.66	1.282	3.489	4.015	4.41	4.512
YKR006C|MRPL13	8.577	5.356	2.657	2.416	2.054	1.537	2.047	2.072	1.441	4.444	9.378	7.008	9.321	4.94	2.574	1.858	1.997	1.735	1.694	1.857	3.641	7.266	8.108	7.334	9.621	4.112	2.443	1.519	1.756	1.857	2.079	1.534	4.077	5.923	7.242	7.992
YML025C|YML6	4.177	3.68	2.439	1.984	2.038	1.592	1.619	1.881	2.012	3.901	4.403	3.486	4.92	3.217	2.175	2.103	1.418	1.465	1.402	1.746	2.505	4.49	4.146	4.678	3.641	2.42	1.895	1.19	1.507	1.341	1.585	1.792	3.295	3.742	3.731	3.753
YGL068W|MNP1	16.024	6.926	2.568	1.784	1.679	1.43	1.237	1.916	2.183	9.638	15.901	12.725	14.01	5.899	2.805	2.295	1.894	1.995	1.572	1.935	4.679	10.535	12.672	10.457	19.066	9.015	2.337	1.928	1.836	1.779	1.796	1.48	5.597	9.035	11.39	11.564
YJL096W|MRPL49	9.976	5.299	2.719	2.603	1.957	2.039	2.264	2.086	2.707	8.887	11.132	8.02	9.63	5.051	1.275	1.88	3.618	2.119	1.9	1.938	7.743	7.815	5.726	5.753	8.311	5.091	3.231	2.081	2.475	2.127	1.596	1.821	7.331	7.655	7.113	6.637
YKL170W|MRPL38	10.926	8.032	6.981	3.6	3.572	4.395	3.484	3.732	3.041	7.895	12.631	9.057	11.317	8.442	5.234	4.202	4.99	4.074	3.001	1.714	9.202	8.838	8.242	7.292	13.72	8.956	5.576	3.504	3.959	3.923	2.746	2.611	7.298	8.988	10.288	11.237
YLR439W|MRPL4	11.653	6.436	3.532	3.917	2.954	2.394	3.186	3.156	3.563	9.336	12.606	9.617	14.649	5.548	3.147	2.503	2.867	1.862	2.752	3.989	6.424	10.886	11.158	12.176	10.195	5.709	3.508	2.283	2.159	1.482	2.467	2.393	10.022	8.465	9.797	11.57
YPL173W|MRPL40	7.126	4.644	2.926	2.123	1.952	1.882	1.855	1.796	1.857	5.985	6.005	5.666	8.007	4.185	2.316	2.524	1.391	1.515	1.83	1.479	5.382	6.518	6.304	7.282	7.487	2.974	2.397	1.537	1.506	1.413	1.895	1.748	5.477	5.893	5.352	5.169
YCR071C|IMG2	4.002	3.007	1.373	1.208	1.265	0.87	0.839	1.061	0.912	3.364	3.414	3.191	4.067	2.445	1.327	1.014	0.793	0.884	0.972	0.684	2.417	3.548	3.436	4.984	2.694	2.742	1.255	0.947	0.975	0.903	1.07	1.048	1.848	2.861	3.382	3.879
YDR405W|MRP20	4.54	4.338	3.738	2.84	2.511	2.574	2.576	2.122	2.157	4.166	4.03	3.693	6.536	4.494	3.71	2.908	2.143	2.655	2.334	1.525	4.125	4.244	4.392	4.525	5.516	4.542	2.979	2.222	2.194	2.062	1.897	1.183	4.69	3.623	3.836	4.537
YCR003W|MRPL32	5.442	2.765	1.154	1.034	1.23	0.94	1.04	1.07	1.231	5.358	4.636	6.573	5.703	3.336	1.76	1.267	1.214	1.206	0.92	0.883	3.871	4.574	5.185	6.484	5.637	2.315	1.563	1.313	1.404	1.57	1.263	1.288	3.466	4.415	5.281	5.8
YBR122C|MRPL36	5.036	2.651	2.002	1.596	1.192	1.244	1.015	1.432	1.824	4.85	4.142	5.432	3.361	2.751	1.909	1.384	1.333	1.611	1.308	1.186	2.106	4.644	4.52	4.807	4.592	1.985	1.527	1.759	1.493	1.686	1.115	1.132	3.525	4.608	4.994	5.105
YKL167C|MRP49	9.841	5.65	5.736	4.541	3.767	3.412	3.807	3.856	3.901	8.334	10.808	8.459	8.697	5.869	4.457	4.427	4.876	3.753	3.119	3.428	9.037	9.126	9.59	7.363	9.562	6.259	5.017	3.202	4.129	3.7	4.065	3.481	10.048	8.324	9.554	9.3
YBR268W|MRPL37	12.506	5.556	3.075	2.344	1.917	2.047	2.282	2.622	3.785	12.47	14.072	13.675	11.318	5.364	2.973	3.056	3.542	2.469	1.97	2.795	5.761	10.108	11.58	12.178	16.2	6.092	3.204	2.436	3.1	3.202	2.351	3.114	6.321	9.99	10.077	11.71
YGR076C|MRPL25	7.396	3.372	1.812	1.525	1.525	1.303	1.356	1.403	2.149	6.444	8.772	6.686	6.092	3.211	2.071	1.634	1.765	1.606	1.364	1.905	2.759	5.834	6.592	5.252	9.832	2.546	1.579	1.696	1.619	1.775	1.631	2.55	5.184	5.891	7.125	7.395
YJL063C|MRPL8	13.427	7.059	3.808	3.002	2.524	2.479	3.095	2.243	2.332	8.567	13.583	8.699	14.837	5.414	2.318	2.465	3.775	2.372	2.403	2.158	7.631	10.025	8.974	10.229	12.94	6.673	3.568	1.707	2.399	1.706	2.205	1.956	7.791	8.432	9.076	10.046
YKL138C|MRPL31	7.862	4.245	3.061	2.092	1.827	1.022	1.636	1.575	1.373	4.387	7.161	6.009	8.185	4.359	2.403	1.861	2.182	1.811	1.293	1.313	3.96	5.396	6.026	6.04	8.074	5.493	2.485	1.574	1.581	1.711	1.859	1.344	4.335	5.807	6.558	6.709
YKR085C|MRPL20	8.9	3.71	2.378	1.558	1.45	1.229	1.377	1.45	2.085	5.379	5.33	7.817	7.164	3.607	1.614	1.056	1.259	1.061	1.639	1.838	3.282	7.084	6.661	5.302	6.293	3.574	2.105	1.586	1.278	1.685	1.216	2.061	4.964	5.078	6.893	7.098
YDR322W|MRPL35	5.543	3.415	1.611	1.287	1.221	1.062	1.094	0.928	2.134	4.957	6.18	5.42	5.28	2.8	1.923	1.177	0.979	1.215	1.258	1.427	2.854	5.164	6.072	5.755	5.495	3.425	1.501	1.384	1.133	0.934	0.984	1.993	4.482	5.12	5.438	5.724
YHR147C|MRPL6	5.679	3.934	1.498	1.962	1.877	1.526	1.173	1.257	1.05	3.496	3.83	5.27	4.456	4.314	2.248	1.877	1.431	1.096	1.196	1.062	1.175	4.463	5.059	3.955	7.755	3.615	1.607	1.976	1.356	1.75	1.485	1.094	2.882	4.422	4.779	4.961
YMR286W|MRPL33	9.846	7.312	3.607	5.018	4.53	3.814	4.364	4.307	3.547	7.729	6.739	6.37	9.191	7.931	4.782	6.089	5.524	3.608	2.813	3.19	5.799	5.653	6.65	7.238	9.3	4.415	4.911	3.316	4.386	4.543	3.665	3.433	6.636	6.31	5.841	6.524
YCL014W|BUD3	0.543	0.924	0.419	0.353	0.37	0.351	0.348	0.377	0.615	0.21	0.356	0.58	0.793	0.593	0.599	0.567	0.251	0.296	0.438	0.398	0.409	0.543	0.877	0.862	0.874	0.521	0.469	0.352	0.251	0.373	0.352	0.6	0.334	0.422	0.576	0.524
YDR115W|NA	11.862	6.703	4.401	4.188	4.842	3.369	3.462	3.213	3.811	15.474	12.223	15.957	15.45	7.934	4.869	4.928	3.017	3.395	2.406	3.15	6.29	13.513	13.63	12.021	12.713	7.088	4.506	3.529	3.832	4.286	3.217	2.965	10.389	13.132	13.919	13.987
YCR046C|IMG1	8.275	7.314	4.024	2.988	3.072	2.48	2.196	2.489	2.972	5.769	7.644	8.804	11.083	5.489	3.674	2.695	1.645	2.363	2.059	2.535	4.048	9.637	8.841	6.258	8.399	4.776	2.524	1.917	1.912	1.855	1.705	2.546	6.053	8.758	9.46	9.109
YML009C|MRPL39	19.976	9.916	7.809	6.28	5.296	4.554	4.451	4.141	5.354	16.59	14.243	19.611	14.814	11.751	6.999	7.122	6.904	5.1	4.488	4.937	10.816	16.826	18.817	15.486	20.512	12.033	7.811	6.347	6.002	6.229	6.052	3.839	12.019	15.461	17.451	17.976
YDR462W|MRPL28	6.295	4.536	3.057	2.7	2.297	2.358	2.41	1.862	1.598	4.589	4.299	4.508	5.92	4.208	2.737	2.887	1.585	2.179	1.513	0.968	4.504	4.627	4.402	5.996	4.535	2.756	2.438	1.932	2.118	2.004	2.114	1.342	4.9	4.37	4.164	4.489
YPR100W|MRPL51	11.728	8.393	6.299	4.934	4.063	4.259	4.232	4.424	3.61	11.635	10.281	13.586	11.478	8.881	6.647	4.159	4.645	5.078	4.164	3.235	4.171	10.009	11.894	8.626	10.198	7.813	6.647	5.729	5.914	6.134	4.199	2.974	7.802	11.545	12.721	12.178
YNR022C|MRPL50	2.703	1.385	0.818	0.812	0.503	0.524	0.455	0.538	0.605	1.64	2.995	2.951	2.13	1.526	0.774	0.826	0.948	0.561	0.587	0.662	0.423	2.272	2.134	2.446	1.969	1.311	0.929	1.054	0.763	0.746	0.427	0.446	1.122	2.158	2.486	2.492
YNL185C|MRPL19	3.691	2.871	1.244	0.739	0.886	1.053	0.826	1.009	1.525	3.437	4.237	3.944	4.457	2.728	1.275	1.136	0.618	0.751	1.028	1.512	3.384	4.76	4.795	4.795	3.275	2.348	1.424	1.08	0.599	0.888	0.912	1.158	3.633	4.313	4.282	3.809
YMR225C|MRPL44	3.509	2.121	1.7	1.475	1.007	1.007	0.907	1.17	0.883	2.415	4.863	4.083	3.686	1.926	1.459	1.183	1.056	1.12	0.78	1.366	1.121	2.927	3.614	2.641	3.35	2.322	1.614	1.147	0.912	1.17	1.133	1.194	2.586	3.376	4.147	4.242
YBR282W|MRPL27	7.522	4.224	2.253	2.101	2.094	1.753	1.449	1.884	2.465	5.962	3.274	5.226	7.142	4.078	2.597	1.529	1.254	1.518	1.593	1.085	5.048	5.52	5.142	6.699	4.173	2.386	2.736	1.787	1.948	1.951	1.66	2.581	5.149	6.851	5.733	6.267
YOR150W|MRPL23	14.768	13.132	5.077	5.027	4.864	4.023	4.259	3.959	2.11	8.68	11.13	11.769	16.085	10.461	5.327	5.189	4.173	3.205	3.31	2.907	6.607	10.637	12.403	11.672	15.186	8.504	5.431	3.376	3.52	3.224	4.173	2.477	7.014	10.335	10.901	11.245
YPL183W-A|NA	9.862	7.235	4.531	4.304	4.364	3.892	4.126	4.501	4.603	11.504	12.757	8.578	9.842	5.647	4.625	4.831	3.948	3.645	3.797	4.834	9.814	10.425	10.342	9.532	11.355	7.986	4.595	2.918	3.4	3.327	4.682	5.004	9.748	8.286	8.352	8.463
YPL097W|MSY1	3.837	1.838	1.386	1.045	0.789	0.796	0.676	0.56	0.996	4.132	2.894	4.041	5.541	1.906	1.376	0.839	0.657	0.836	0.666	1.117	2.017	4.07	4.6	3.019	3.796	0.943	1.35	0.799	0.704	0.745	0.832	1.063	4.285	3.849	4.144	4.273
YPR047W|MSF1	2.809	1.508	0.648	0.498	0.327	0.3	0.29	0.465	0.151	1.611	2.467	1.802	2.189	1.061	0.561	0.42	0.457	0.382	0.476	0.286	0.734	2.238	1.874	2.004	2.354	1.77	0.548	0.524	0.324	0.364	0.443	0.155	1.442	2.167	1.854	2.135
YPL104W|MSD1	4.974	3.735	1.568	1.614	1.817	1.476	1.557	1.482	0.695	3.799	4.312	4.266	6.001	3.157	1.851	1.466	1.204	1.309	1.157	1.46	3.067	4.734	4.951	5.291	5.314	1.676	1.29	1.22	1.303	0.921	1.561	1.634	3.113	5.169	4.395	4.577
YLR027C|AAT2	25.847	15.535	19.35	14.305	17.148	16.978	18.653	16.475	15.134	22.651	26.884	18.372	25.89	12.652	12.021	15.631	17.022	12.387	17.118	13.999	24.088	21.545	19.847	20.87	24.546	17.691	15.874	11.142	12.865	14.08	13.113	13.079	18.93	17.806	17.871	18.11
YKL106W|AAT1	2.918	3.022	2.46	3.03	2.864	2.83	2.509	2.622	3.674	0.933	0.558	1.404	2.839	3.161	2.872	2.022	2.925	2.43	2.835	3.877	1.374	1.093	1.201	1.33	3.545	2.675	3.463	2.53	2.413	2.816	2.802	4.452	0.915	1.033	1.212	1.114
YLR060W|FRS1	16.875	11.195	16.731	14.84	12.763	10.981	14.895	14.614	51.333	28.25	24.648	16.999	19.683	11.6	14.572	17.2	16.64	8.681	11.018	27.078	42.665	18.793	21.516	17.942	15.643	11.66	16.456	7.856	9.21	8.524	12.337	38.972	27.132	14.927	15.096	14.811
YFL022C|FRS2	1.472	0.802	0.577	0.954	1.222	1.329	1.356	1.925	10.098	4.083	2.935	3.105	1.716	0.75	1.028	1.009	1.051	1.196	1.349	5.521	6.306	3.479	3.441	4.326	1.136	0.475	0.748	0.942	1.068	1.154	1.538	11.29	3.971	3.192	3.481	3.223
YMR038C|CCS1	3.323	2.008	1.928	3.325	3.69	3.346	4.377	6.009	8.028	3.261	2.912	2.417	3.6	2.62	2.97	4.256	4.453	3.401	4.113	9.612	6.479	2.6	3.198	3.484	3.894	1.876	3.6	2.277	3.115	3.842	4.463	12.892	3.515	2.747	2.82	3.298
YJR104C|SOD1	42.402	47.924	42.882	52.722	29.627	45.138	44.015	32.528	24.166	30.638	35.203	29.072	41.788	43.845	32.304	58.087	57.77	35.499	33.081	28.673	45.341	15.901	18.91	24.553	35.399	50.196	51.826	34.181	40.028	33.468	39.493	18.8	36.98	18.532	28.057	31.967
YHR008C|SOD2	18.547	22.194	19.242	22.13	19.385	23.422	23.974	20.669	4.656	13.966	18.718	11.899	18.618	21.381	23.324	24.67	22.763	20.286	21.422	12.321	14.137	12.11	14.352	12.135	23.966	33.381	20.488	19.129	18.12	19.211	22.111	9.735	14.938	10.666	12.349	15.066
YMR302C|YME2	5.948	7.035	5.409	4.494	2.934	4.027	4.011	3.136	1.305	3.369	4.099	4.226	5.358	6.499	4.816	4.605	4.39	3.604	3.971	3.01	3.269	4.437	4.151	4.057	4.769	8.188	4.943	4.298	3.773	3.7	3.845	1.933	4.291	4.166	4.183	4.941
YPR024W|YME1	2.93	2.628	2.574	2.038	1.746	1.668	1.692	1.808	1.475	2.224	2.057	1.989	3.403	2.331	2.205	2.184	2.111	1.442	1.676	1.537	2.712	2.023	2.209	2.542	3.383	3.133	2.576	1.714	1.689	1.672	1.995	1.328	2.612	1.936	1.963	2.008
YLR059C|REX2	3.81	4.079	3.582	3.053	2.267	1.948	2.156	2.338	5.855	3.911	4.019	3.159	4.591	3.838	3.09	3.363	3.019	1.544	1.896	4.402	3.913	3.729	3.531	3.708	4.118	4.249	3.671	1.73	1.95	1.703	1.825	7.199	3.042	2.933	3.058	3.02
YDR478W|SNM1	0.574	0.333	0.37	0.421	0.502	0.496	0.577	0.817	2.305	0.85	1.235	1.048	0.527	0.401	0.491	0.438	0.535	0.779	0.603	2.017	0.683	0.864	0.945	1.214	0.799	0.457	0.4	0.452	0.59	0.697	0.622	3.829	0.862	0.799	0.856	0.932
YPL040C|ISM1	3.331	2.017	1.401	1.079	1.031	0.969	0.996	0.703	1.092	2.378	2.467	2.653	3.387	1.799	1.017	1.068	0.618	0.788	0.888	0.46	2.186	2.814	3.408	3.733	3.629	1.307	1.172	0.844	0.819	0.75	0.905	0.752	2.114	2.919	2.82	2.965
YHR091C|MSR1	6.627	4.667	3.779	2.915	3.305	3.044	3.774	2.809	1.414	4.956	6.273	3.616	7.163	4.341	3.258	3.963	2.996	1.92	2.901	2.085	4.133	4.308	4.575	4.976	9.159	4.346	2.809	1.981	2.361	2.101	3.389	1.308	3.844	3.597	3.639	3.946
YDR341C|NA	12.143	7.934	11.377	11.667	12.916	13.668	16.248	16.338	35.735	18.231	16.666	14.801	14.111	7.622	11.78	12.9	11.181	13.806	14.34	20.219	25.96	15.456	17.495	14.142	17.591	8.613	11.143	10.472	12.248	13.545	13.425	20.394	19.837	13.215	14.543	15.107
YBR078W|ECM33	30.974	23.704	25.153	21.272	16.527	11.2	12.439	14.988	46.636	36.37	32.05	31.619	39.342	22.358	21.437	18.461	13.258	8.138	10.589	23.736	45.603	29.794	37.125	33.755	37.377	20.228	21.161	12.053	9.116	7.81	13.761	40.329	32.688	26.396	28.81	31.019
YLR106C|MDN1	3.192	1.795	2.115	2.045	1.764	2.198	2.186	2.507	12.506	2.344	2.155	2.42	2.804	1.255	1.625	1.675	2.166	2.077	2.505	3.796	11.697	2.31	2.67	3.565	2.977	0.946	1.454	1.674	1.503	1.765	3.033	6.743	6.612	2.078	3.019	3.698
YER078C|ICP55	1	0.883	0.46	0.397	0.32	0.407	0.507	0.306	0.426	0.608	0.54	0.745	0.806	0.576	0.465	0.412	0.266	0.409	0.28	0.263	0.455	0.686	0.755	0.736	0.74	0.742	0.419	0.546	0.438	0.337	0.251	0.361	0.671	0.669	0.464	0.843
YBR192W|RIM2	1.339	1.265	1.397	0.889	0.871	0.758	0.885	1.285	2.213	4.096	2.628	2.475	1.77	1.142	1.108	0.817	1.337	1.277	0.798	2.389	2.335	3.226	2.776	2.871	1.729	1.475	1.097	1.264	0.969	1.159	1.238	2.831	3.009	2.909	2.739	2.448
YJL094C|KHA1	2.868	3.215	3.94	2.952	4.195	3.282	2.722	3.25	1.794	2.061	2.817	2.553	3.084	2.994	3.658	3.581	4.037	3.091	2.089	2.165	3.626	2.425	2.338	2.792	3.315	2.983	3.799	2.796	3.253	3.07	3.13	2.333	2.29	2.42	2.495	2.447
YKL195W|MIA40	12.813	11.296	7.261	5.529	4.963	4.4	4.25	3.83	1.525	7.966	10.221	10.09	12.51	10.328	6.207	4.506	5.918	4.363	3.326	2.152	8.051	10.354	11.315	10.356	14.557	9.288	6.274	4.77	4.445	4.024	4.289	1.462	8.985	10.473	11.469	10.899
YFL027C|GYP8	1.581	1.662	1.418	1.465	1.625	1.551	2.042	2.091	0.898	1.563	1.648	1.316	1.434	1.54	1.718	1.451	1.648	1.636	1.834	1.99	1.165	1.338	1.226	1.062	1.346	1.548	1.637	1.72	1.838	1.629	2.121	1.977	1.368	1.221	1.053	1.2
YGR101W|PCP1	4.884	3.954	3.042	2.913	2.762	2.838	3.338	3.086	2.197	7.407	5.567	4.529	6.121	4.468	3.926	3.484	3.282	2.915	2.729	2.554	6.718	6.016	4.836	4.146	8.255	4.846	3.388	2.94	2.692	2.838	3.99	2.26	7.418	4.865	4.164	4.836
YHL021C|AIM17	7.654	9.941	5.606	3.929	3.16	2.682	1.807	1.617	0.688	5.985	5.355	3.055	6.108	7.993	5.789	4.01	2.986	3.133	2.456	0.503	3.185	4.413	2.996	1.677	8.9	13.351	3.378	5.208	3.303	2.572	2.45	0.525	5.385	4.119	2.89	3.962
YOR285W|NA	39.268	56.608	50.288	57.825	47.182	48.516	41.588	43.403	27.45	37.391	26.175	28.011	40.092	61.533	54.392	63.402	50.78	35.834	33.816	27.884	43.67	29.008	29.004	26.185	33.016	54.743	49.262	40.609	34.795	44.054	33.134	24.921	19.798	26.736	27.493	28.249
YPR183W|DPM1	7.604	6.748	5.365	5.629	6.706	6.062	6.489	6.063	11.695	11.563	11.505	7.644	8.874	6.011	5.249	5.91	5.377	4.745	5.3	7.979	13.675	11.872	10.888	9.344	9.253	7.064	5.413	4.557	4.72	4.587	6.409	11.974	11.768	10.385	8.074	7.832
YOR037W|CYC2	1.389	1.41	1.096	1.186	0.723	0.919	0.774	0.853	1.424	1.711	1.519	1.65	1.53	1.44	1.142	1.221	1.202	0.877	0.844	0.857	1.929	1.828	1.423	1.749	1.745	1.432	1.157	0.922	0.91	0.93	0.889	0.938	2.09	1.707	1.626	1.211
YIL114C|POR2	1.919	1.649	1.402	1.694	2.117	1.73	1.861	2.301	4.102	1.485	1.22	1.016	1.512	1.565	1.712	1.765	2.058	1.392	1.578	4.898	1.703	1.074	0.988	0.74	2.319	1.88	1.408	1.357	1.687	1.644	2.352	8.413	1.323	0.986	0.87	1.072
YNL055C|POR1	41.509	50.276	50.352	46.064	40.034	33.253	37.47	32.189	16.172	33.636	34.961	33.399	39.834	42.742	43.884	46.322	32.522	27.9	30.788	23.677	30.96	33.349	36.379	29.064	41.156	53.286	49	31.139	31.531	25.28	32.079	22.219	32.192	28.92	32.839	23.579
YML054C|CYB2	38.072	46.131	54.278	51.26	40.377	30.707	26.846	20.327	6.293	4.6	8.345	11.535	43.405	60.312	47.904	40.033	44.501	25.121	18.631	9.063	15.291	4.949	9.343	11.497	48.333	57.438	62.324	37.273	29.357	28.699	15.518	10.179	14.682	5.781	11.051	19.443
YDL174C|DLD1	28.499	34.778	25.742	19.19	16.54	15.022	14.304	12.381	6.252	13.425	11.308	10.051	27.704	32.989	25.421	18.499	14.814	11.243	11.51	8.714	16.642	9.258	10.602	14.303	35.254	40.409	27.592	14.165	11.975	11.481	14.538	6.529	18.749	7.804	9.907	14.171
YMR145C|NDE1	30.663	23.378	19.257	19.523	15.945	15.877	16.561	16.476	14.869	19.75	20.213	23.161	35.07	21.582	19.485	19.023	12.6	12.504	12.55	14.351	40.206	19.186	28.974	27.556	37.676	18.26	20.305	12.51	12.678	11.13	15.268	11.227	27.348	16.337	23.178	25.424
YOR356W|NA	8.091	8.745	9.421	8.474	7.441	6.91	6.532	7.05	3.278	6.353	6.023	7.257	8.932	9.818	10.163	8.14	9.328	6.594	6.311	6.751	5.839	6.942	7.34	8.205	8.204	9.336	10.031	7.181	6.228	6.175	7.068	5.979	7.112	6.08	7.082	7.204
YDL085W|NDE2	8.538	30.942	28.529	28.513	28.455	25.72	24.194	19.421	2.111	1.816	2.984	2.064	13.103	31.812	30.234	29.576	19.421	24.427	20.958	9.484	1.157	3.004	2.414	1.49	12.63	28.672	32.224	23.294	25.062	22.896	16.142	6.618	2.698	2.675	2.315	2.538
